 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,39.640,340.023,30.073,253,438,13478.499,1120717
2,9.236,1060.803,59.647,893,1256,9798.096,814697
3,9.236,703.638,41.413,577,847,6499.143,540394
4,9.236,728.794,49.047,610,858,6731.498,559714
5,345.274,780.969,164.631,374,1256,269648.240,22420847
6,39.640,214.348,16.694,167,276,8496.750,706492
7,9.236,816.448,52.349,666,970,7541.110,627032
8,9.236,384.232,47.487,286,520,3548.952,295090
9,9.236,482.392,112.573,310,747,4455.606,370477
10,345.274,532.670,167.086,225,1031,183917.061,15292428
