 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,558.213,79.832,268,682,1269.412,94338.000
2,2.274,324.615,57.317,178,453,738.196,54860.000
3,2.274,1597.746,151.133,1190,1972,3633.376,270019.000
4,2.274,630.112,96.663,375,785,1432.916,106489.000
5,2.274,318.627,37.775,210,411,724.579,53848.000
6,2.274,1600.095,151.327,1253,1914,3638.718,270416.000
7,2.274,652.124,114.792,292,865,1482.973,110209.000
8,2.274,327.976,35.446,222,423,745.839,55428.000
9,2.274,1413.615,146.463,1054,1717,3214.652,238901.000
10,2.274,168.243,19.635,109,228,382.595,28433.000
11,2.274,203.053,24.343,146,260,461.756,34316.000
12,2.274,873.314,90.437,635,1077,1985.971,147590.000
13,2.274,160.509,19.695,120,230,365.008,27126.000
14,2.274,211.237,31.218,144,329,480.366,35699.000
15,2.274,783.130,92.313,519,977,1780.888,132349.000
16,2.274,163.781,20.597,104,217,372.449,27679.000
17,2.274,175.373,25.225,112,267,398.809,29638.000
18,2.274,665.935,87.048,476,859,1514.379,112543.000
19,2.274,110.615,15.309,76,156,251.547,18694.000
20,2.274,113.840,18.339,71,164,258.880,19239.000
21,2.274,147.142,17.479,102,192,334.610,24867.000
