 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,1017.562,166.987,672,1345,2314.002,171968.000
2,2.274,1873.349,239.317,1339,2294,4260.116,316596.000
3,2.274,1951.000,143.695,1468,2288,4436.700,329719.000
4,2.274,1060.249,228.641,625,1648,2411.073,179182.000
5,2.274,1885.734,205.172,1459,2412,4288.280,318689.000
6,2.274,2005.923,142.887,1717,2342,4561.598,339001.000
7,2.274,1114.899,211.682,433,1429,2535.353,188418.000
8,2.274,1833.148,184.785,1394,2285,4168.696,309802.000
9,2.274,2004.793,182.851,1552,2492,4559.028,338810.000
10,2.274,186.686,24.613,123,249,424.537,31550.000
11,2.274,895.740,143.191,609,1280,2036.970,151380.000
12,2.274,1154.308,86.191,944,1417,2624.970,195078.000
13,2.274,238.485,23.912,171,309,542.331,40304.000
14,2.274,1237.331,186.795,791,1822,2813.771,209109.000
15,2.274,1392.870,99.506,1208,1691,3167.476,235395.000
16,2.274,234.615,24.224,173,296,533.530,39650.000
17,2.274,1150.811,99.569,939,1441,2617.017,194487.000
18,2.274,1337.077,83.459,1121,1582,3040.599,225966.000
19,2.274,108.953,16.975,50,154,247.765,18413.000
20,2.274,122.408,16.543,87,172,278.364,20687.000
21,2.274,151.314,19.886,101,209,344.097,25572.000
