 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,373.698,50.509,250,509,849.814,63155.000
2,2.274,525.692,61.043,383,657,1195.458,88842.000
3,2.274,1125.130,123.669,841,1431,2558.618,190147.000
4,2.274,455.586,61.184,331,644,1036.031,76994.000
5,2.274,612.781,74.915,413,774,1393.504,103560.000
6,2.274,1194.195,132.448,901,1538,2715.677,201819.000
7,2.274,411.456,45.225,285,541,935.677,69536.000
8,2.274,552.254,71.703,360,726,1255.862,93331.000
9,2.274,1166.320,136.356,818,1414,2652.286,197108.000
10,2.274,158.402,24.193,108,219,360.217,26770.000
11,2.274,243.083,26.894,181,308,552.786,41081.000
12,2.274,765.432,66.761,615,948,1740.642,129358.000
13,2.274,131.331,17.867,87,189,298.656,22195.000
14,2.274,233.112,23.486,166,290,530.113,39396.000
15,2.274,764.142,73.178,568,926,1737.708,129140.000
16,2.274,161.107,24.492,102,233,366.367,27227.000
17,2.274,215.751,27.562,139,290,490.633,36462.000
18,2.274,663.438,76.863,494,850,1508.700,112121.000
19,2.274,110.538,16.707,72,157,251.372,18681.000
20,2.274,117.142,16.181,79,159,266.388,19797.000
21,2.274,170.923,24.289,113,265,388.690,28886.000
