 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,592.822,86.168,349,796,1348.116,100187.000
2,2.274,1096.888,130.942,785,1298,2494.393,185374.000
3,2.274,1096.757,82.801,857,1280,2494.097,185352.000
4,2.274,495.882,104.087,269,766,1127.667,83804.000
5,2.274,1083.296,150.009,698,1439,2463.484,183077.000
6,2.274,745.071,96.303,528,970,1694.339,125917.000
7,2.274,515.817,103.505,263,799,1173.000,87173.000
8,2.274,1174.941,107.435,815,1405,2671.891,198565.000
9,2.274,827.231,90.041,623,997,1881.176,139802.000
10,2.274,169.053,22.595,126,259,384.438,28570.000
11,2.274,394.396,41.359,295,498,896.883,66653.000
12,2.274,4095.000,0.000,4095,4095,9312.293,692055.000
13,2.274,165.651,21.871,107,216,376.701,27995.000
14,2.274,378.781,40.840,291,490,861.373,64014.000
15,2.274,3970.071,164.974,3481,4095,9028.197,670942.000
16,2.274,167.479,25.793,104,243,380.859,28304.000
17,2.274,431.716,47.760,321,581,981.750,72960.000
18,2.274,3676.260,612.088,1132,4095,8360.053,621288.000
19,2.274,116.604,14.903,66,150,265.164,19706.000
20,2.274,160.160,21.641,103,227,364.214,27067.000
21,2.274,189.420,22.950,139,241,430.754,32012.000
