 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,513.994,73.566,291,654,1168.856,86865.000
2,2.274,610.527,64.572,443,770,1388.377,103179.000
3,2.274,610.621,73.703,432,788,1388.592,103195.000
4,2.274,559.828,91.762,309,719,1273.086,94611.000
5,2.274,668.976,104.810,447,912,1521.295,113057.000
6,2.274,1123.663,408.081,577,2447,2555.281,189899.000
7,2.274,439.290,83.726,283,628,998.974,74240.000
8,2.274,534.722,90.022,346,780,1215.992,90368.000
9,2.274,554.580,89.138,376,877,1261.150,93724.000
10,2.274,211.272,24.200,135,283,480.447,35705.000
11,2.274,290.053,32.473,214,383,659.600,49019.000
12,2.274,4095.000,0.000,4095,4095,9312.293,692055.000
13,2.274,194.781,24.986,130,263,442.945,32918.000
14,2.274,272.728,40.836,201,384,620.201,46091.000
15,2.274,3974.414,265.981,3005,4095,9038.074,671676.000
16,2.274,182.811,24.873,105,241,415.723,30895.000
17,2.274,245.314,30.018,154,322,557.859,41458.000
18,2.274,2382.775,968.767,773,4095,5418.584,402689.000
19,2.274,115.663,16.372,66,161,263.024,19547.000
20,2.274,115.225,16.965,72,151,262.029,19473.000
21,2.274,152.964,18.878,98,209,347.851,25851.000
