 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.084,729.273,56.448,545,979,3707.259,647594
2,4.397,1816.167,85.816,1553,2092,7984.854,1394816
3,4.397,1449.421,117.065,1112,1791,6372.439,1113155
4,4.397,1636.398,93.170,1369,1956,7194.495,1256754
5,340.228,1629.174,168.253,1023,2290,554290.910,96825043
6,5.084,642.261,70.271,406,881,3264.937,570328
7,4.397,3584.400,209.171,2970,4161,15758.966,2752819
8,4.397,2388.882,197.902,1796,2853,10502.819,1834661
9,4.397,2802.189,140.906,2377,3232,12319.942,2152081
10,340.228,2769.690,470.307,1217,4455,942326.880,164608221
