 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,15.617,584.777,47.492,410,741,9132.403,1595273
2,4.397,1056.007,151.494,748,1518,4642.778,811013
3,4.397,751.286,81.090,541,977,3303.063,576988
4,4.397,1295.629,152.165,950,1867,5696.288,995043
5,320.948,951.036,218.525,479,2266,305232.684,53318875
6,15.617,932.247,69.429,716,1175,14558.801,2543171
7,4.397,3446.945,162.603,2986,3943,15154.642,2647254
8,4.397,2588.023,135.966,2045,2953,11378.355,1987602
9,4.397,3153.305,230.730,2579,3670,13863.638,2421738
10,320.948,2969.860,372.310,1366,4051,953169.503,166502240
