 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,3.874,2946.717,168.846,2469,3424,11416.917,5539828
2,1.583,7011.540,217.686,6163,7734,11097.552,5384863
3,1.583,5168.327,746.176,4073,6884,8180.196,3969275
4,1.583,5356.348,331.918,4578,6347,8477.787,4113675
5,223.647,5378.417,833.461,3284,8293,1202864.695,583665781
6,3.874,1572.773,191.585,1110,2272,6093.635,2956813
7,1.583,9241.893,323.994,8062,10189,14627.655,7097774
8,1.583,5763.520,405.960,4724,6802,9122.241,4426383
9,1.583,8059.227,494.928,6945,9254,12755.783,6189486
10,223.647,7239.073,1571.342,2604,10639,1618994.102,785584165
