 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,38.966,457.719,32.252,352,595,17835.667,1483009
2,9.236,835.326,39.309,730,966,7715.473,641530
3,9.236,862.638,50.804,715,1032,7967.744,662506
4,9.236,1030.668,54.892,841,1174,9519.751,791553
5,343.013,862.792,78.627,591,1174,295948.678,24607689
6,38.966,259.397,18.684,185,323,10107.771,840446
7,9.236,1367.145,66.316,1170,1548,12627.612,1049967
8,9.236,1002.177,74.180,786,1212,9256.595,769672
9,9.236,879.145,92.262,667,1169,8120.206,675183
10,343.013,1001.042,268.293,309,1705,343370.182,28550716
