 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,166.698,20.484,126,229,379.082,28172.000
2,2.274,974.036,168.894,602,1324,2215.019,164612.000
3,2.274,302.639,35.869,217,414,688.221,51146.000
4,2.274,170.296,21.336,128,231,387.264,28780.000
5,2.274,1076.544,138.136,797,1501,2448.131,181936.000
6,2.274,415.787,80.752,217,686,945.526,70268.000
7,2.274,180.497,22.240,132,237,410.462,30504.000
8,2.274,1049.609,148.479,764,1452,2386.879,177384.000
9,2.274,363.148,114.896,227,893,825.822,61372.000
10,2.274,127.580,12.924,89,160,290.125,21561.000
11,2.274,208.876,28.831,149,275,474.997,35300.000
12,2.274,213.598,37.610,132,320,485.735,36098.000
13,2.274,134.580,12.743,100,182,306.043,22744.000
14,2.274,247.189,39.135,187,393,562.124,41775.000
15,2.274,259.225,77.564,148,488,589.494,43809.000
16,2.274,127.379,14.697,94,172,289.667,21527.000
17,2.274,212.651,23.201,162,307,483.582,35938.000
18,2.274,183.047,33.655,130,322,416.261,30935.000
19,2.274,124.237,13.292,91,168,282.522,20996.000
20,2.274,134.065,13.103,99,171,304.873,22657.000
21,2.274,125.136,11.346,102,163,284.568,21148.000
