 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.040,1209.746,87.058,922,1541,2468.210,1197649
2,1.583,6932.474,276.116,6202,8076,10972.410,5324140
3,1.583,4876.424,261.902,4143,5672,7718.186,3745094
4,1.583,4613.302,686.969,3368,6080,7301.728,3543016
5,224.710,4981.783,966.578,1891,8076,1119456.584,543193681
6,2.040,1073.346,130.001,761,1477,2189.917,1062613
7,1.583,9474.736,220.033,8705,10132,14996.188,7276597
8,1.583,5901.688,480.043,4678,7082,9340.927,4532496
9,1.583,7487.389,980.804,5259,9097,11850.705,5750315
10,224.710,7098.686,1770.909,2038,10645,1595146.013,774012362
