 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,61.444,271.304,24.205,203,370,16670.090,1386093
2,9.236,901.767,48.562,771,1040,8329.158,692557
3,9.236,627.316,75.249,441,838,5794.199,481779
4,9.236,753.803,43.136,628,875,6962.495,578921
5,330.397,710.569,131.345,346,1062,234769.716,19520750
6,61.444,362.811,33.817,266,485,22292.681,1853603
7,9.236,1237.961,97.706,950,1491,11434.409,950754
8,9.236,749.566,226.016,447,1219,6923.360,575667
9,9.236,807.503,82.604,601,987,7458.487,620162
10,330.397,854.287,215.189,431,1635,282253.626,23468966
