 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.719,974.538,73.211,747,1205,5573.322,973563
2,4.397,5850.983,476.792,4888,7009,25724.096,4493555
3,4.397,3582.316,193.991,3046,4143,15749.806,2751219
4,4.397,3510.441,167.775,2992,4007,15433.805,2696019
5,476.859,3934.833,862.019,1930,7269,1876359.745,327767621
6,5.719,2172.837,89.107,1899,2472,12426.324,2170664
7,4.397,4295.947,169.171,3816,4799,18887.312,3299287
8,4.397,3354.049,173.403,2831,3836,14746.221,2575910
9,4.397,3324.030,140.253,2882,3758,14614.239,2552855
10,476.859,3511.569,470.490,2209,6401,1674522.715,292510180
