 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,1.212,1591.872,150.659,1214,2058,1929.026,936021
2,1.583,9220.022,309.400,8154,10075,14593.039,7080977
3,1.583,5932.973,303.547,5207,6800,9390.444,4556523
4,1.583,5691.193,731.727,4571,7174,9007.765,4370836
5,208.841,6770.402,1325.382,2967,10687,1413939.234,686085435
6,1.212,1556.709,165.243,1177,2080,1886.416,915345
7,1.583,11984.177,258.301,11246,12737,18968.019,9203848
8,1.583,6977.029,567.297,5607,8301,11042.929,5358358
9,1.583,8486.530,896.101,6696,10711,13432.100,6517655
10,208.841,8666.217,2090.921,2529,13238,1809863.655,878199758
