 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.567,322.971,20.805,266,388,2120.808,176342.000
2,9.236,574.134,36.426,468,694,5302.982,440935.000
3,9.236,427.322,34.449,331,537,3946.950,328183.000
4,9.236,423.565,25.770,337,501,3912.253,325298.000
5,485.144,458.286,59.956,304,738,222334.964,18486819.000
6,6.567,658.716,53.167,496,817,4325.502,359659.000
7,9.236,1237.165,114.200,965,1540,11427.061,950143.000
8,9.236,872.210,107.880,663,1149,8056.152,669857.000
9,9.236,867.664,145.901,623,1239,8014.167,666366.000
10,485.144,923.924,207.938,405,1840,448236.390,37270184.000
