 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.175,1185.430,117.167,869,1605,9690.678,1692794.000
2,4.397,3963.671,214.894,3421,4554,17426.446,3044099.000
3,4.397,3587.958,289.716,2970,4624,15774.611,2755552.000
4,4.397,4392.099,524.550,3213,6147,19310.050,3373132.000
5,638.300,3939.051,554.342,2205,7348,2514296.783,439204197.000
6,8.175,1956.587,95.259,1653,2325,15994.748,2794006.000
7,4.397,3662.719,124.962,3239,3994,16103.299,2812968.000
8,4.397,3335.374,229.005,2814,3914,14664.112,2561567.000
9,4.397,3097.174,306.416,2590,3855,13616.859,2378630.000
10,638.300,3277.755,421.254,1950,4574,2092191.725,365469738.000
