 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.175,1011.560,91.238,751,1310,8269.324,1444508.000
2,4.397,5524.004,273.409,4814,6476,24286.518,4242435.000
3,4.397,3781.272,408.421,3095,4714,16624.524,2904017.000
4,4.397,3734.811,230.593,3123,4568,16420.256,2868335.000
5,638.300,4222.578,734.819,1705,6476,2695271.828,470817410.000
6,8.175,1678.318,92.518,1402,1959,13719.949,2396638.000
7,4.397,5340.257,198.024,4636,5904,23478.665,4101317.000
8,4.397,4290.393,451.372,3594,5316,18862.896,3295022.000
9,4.397,3785.405,489.591,2966,4837,16642.694,2907191.000
10,638.300,4349.148,974.169,2008,8027,2776061.601,484929987.000
