 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.792,544.235,44.721,408,719,2607.728,455525
2,4.397,1530.986,250.390,942,2043,6731.044,1175797
3,4.397,644.477,51.001,486,794,2833.469,494958
4,4.397,1008.055,144.071,676,1532,4431.955,774186
5,445.299,827.861,302.670,360,2086,368645.580,64396012
6,4.792,1022.019,65.449,806,1238,4897.050,855430
7,4.397,3144.786,310.238,2556,3863,13826.187,2415196
8,4.397,1917.608,240.632,1468,2512,8430.845,1472723
9,4.397,2838.189,373.636,2139,3710,12478.218,2179729
10,445.299,2457.996,497.551,1039,4375,1094542.652,191197686
