measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.4023,1300.1708,450.0658,368.3499,2322.6235,49.2556,12.9835,1.7705,2.9054,249.8533,121236.263
microtubule,2,3,2.1795,2238.9333,616.0748,1025.4359,3539.1392,37.4524,51.4347,1.2711,1.7705,255.8888,124164.849
microtubule,3,3,2.1279,1707.7299,352.5453,1182.5236,2906.9568,40.6756,9.1248,1.7705,1.1803,198.1187,96133.109
microtubule,1,2,3.4023,125.7919,50.1335,-19.5164,214.85,49.2556,12.9835,1.7705,2.9054,56.5638,27446.4207
microtubule,2,2,2.1795,315.2037,86.798,134.3215,530.8006,37.4524,51.4347,1.2711,1.7705,55.5961,26976.8958
microtubule,3,2,2.1279,164.4497,40.1759,75.6548,282.806,40.6756,9.1248,1.7705,1.1803,39.5486,19190.1575
background,1,3,3.4023,236.9641,54.3707,142.7352,351.444,49.0287,13.2559,1.7705,2.9054,83.3266,40432.5526
background,2,3,2.1795,245.2033,42.448,164.9464,349.186,36.9985,51.6163,1.2711,1.7705,54.5558,26472.0782
background,3,3,2.1279,128.3025,26.3299,73.8375,200.0428,40.2217,8.8524,1.7705,1.1803,41.8783,20320.596
background,1,2,3.4023,42.271,19.9197,2.9636,101.4748,49.0287,13.2559,1.7705,2.9054,43.4821,21098.831
background,2,2,2.1795,52.4066,22.1109,-13.8452,89.4048,36.9985,51.6163,1.2711,1.7705,29.0581,14099.8386
background,3,2,2.1279,24.5932,21.8955,-35.9677,72.1387,40.2217,8.8524,1.7705,1.1803,25.7137,12477.0435
