measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.1485,2219.4329,1127.6343,475.0974,4594.8235,41.2204,49.6642,2.7692,1.4981,356.7161,173089.289
microtubule,2,3,2.5752,1173.9981,230.5718,777.4905,1624.8667,58.1988,56.8369,1.6797,1.9521,170.6029,82781.6218
microtubule,3,3,2.3824,1623.881,334.5386,850.8283,2353.4744,33.0943,45.3061,2.0429,1.2257,205.0349,99489.0646
microtubule,1,2,3.1485,4084.8959,611.6876,3110.2778,5317.167,41.2204,49.6642,2.7692,1.4981,628.9015,305161.745
microtubule,2,2,2.5752,317.008,77.3841,175.1017,530.4424,58.1988,56.8369,1.6797,1.9521,70.7104,34310.8026
microtubule,3,2,2.3824,426.7106,76.9591,206.4424,585.0963,33.0943,45.3061,2.0429,1.2257,76.5971,37167.2147
background,1,3,3.1485,476.4762,174.1743,291.5289,825.6197,40.9934,49.8912,2.7692,1.4981,105.2745,51082.3185
background,2,3,2.5752,280.373,138.6759,131.8389,579.2288,57.9719,57.1093,1.6797,1.9521,63.787,30951.3609
background,3,3,2.3824,208.3997,38.6971,144.6637,321.4788,32.822,45.6239,2.0429,1.2257,50.4267,24468.5566
background,1,2,3.1485,3087.2437,517.7422,2259.5061,3967.4424,40.9934,49.8912,2.7692,1.4981,484.9787,235326.09
background,2,2,2.5752,290.7919,63.5409,175.9909,449.619,57.9719,57.1093,1.6797,1.9521,67.5768,32790.269
background,3,2,2.3824,341.5372,69.0896,225.4424,494.6802,32.822,45.6239,2.0429,1.2257,67.2939,32653.0242
