measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.7185,4613.1721,2349.9722,1697.902,9368.4196,25.967,28.4639,1.6797,0.3632,395.8651,192085.534
microtubule,2,3,1.8524,3227.1225,1173.7246,1108.5612,5357.902,45.6693,17.7048,1.7705,0.5448,306.3441,148647.261
microtubule,3,3,1.4891,3650.7614,1581.4025,1440.4768,8805.902,34.9102,18.5673,1.1803,0.9079,277.6771,134737.22
microtubule,1,2,1.7185,643.2013,219.1553,330.7583,1016.5048,25.967,28.4639,1.6797,0.3632,73.4079,35619.6884
microtubule,2,2,1.8524,495.5768,244.9486,165.3031,1053.9164,45.6693,17.7048,1.7705,0.5448,66.2767,32159.433
microtubule,3,2,1.4891,597.4588,199.3681,318.1772,1275.876,34.9102,18.5673,1.1803,0.9079,60.7914,29497.8144
background,1,3,1.7185,840.1838,173.4801,544.6416,1145.1873,25.8762,28.8724,1.6797,0.3632,92.6138,44938.9904
background,2,3,1.8524,234.9264,44.2756,135.3416,336.336,45.4877,17.2054,1.7705,0.5448,47.3488,22975.0255
background,3,3,1.4891,745.1167,255.7616,480.588,1460.2904,34.8194,18.9305,1.1803,0.9079,74.0789,35945.3013
background,1,2,1.7185,284.018,40.3516,203.376,357.2749,25.8762,28.8724,1.6797,0.3632,44.5388,21611.5373
background,2,2,1.8524,96.2552,42.1374,20.6255,183.0408,45.4877,17.2054,1.7705,0.5448,31.7127,15387.925
background,3,2,1.4891,227.2601,30.0633,167.7328,301.876,34.8194,18.9305,1.1803,0.9079,34.8517,16911.0596
