measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7302,2122.5699,244.1959,1494.7524,2482.1858,31.3239,63.2379,1.8613,1.9975,305.4109,148194.47
microtubule,2,3,2.3063,2090.7799,198.8808,1677.9448,2543.3912,43.808,55.5204,1.3619,1.8613,256.9435,124676.628
microtubule,3,3,2.2703,1860.0282,404.2477,1164.1524,3007.1524,61.3766,36.4083,0.454,2.2244,227.7491,110510.667
microtubule,1,2,2.7302,1079.7902,222.4318,800.8196,1504.2029,31.3239,63.2379,1.8613,1.9975,175.4925,85154.2095
microtubule,2,2,2.3063,851.2043,73.2574,687.4447,1016.5969,43.808,55.5204,1.3619,1.8613,125.1036,60704.005
microtubule,3,2,2.2703,579.366,68.3623,453.8196,750.0116,61.3766,36.4083,0.454,2.2244,94.1263,45672.8682
background,1,3,2.7302,227.4262,52.7361,110.1524,317.908,30.8699,63.4195,1.8613,1.9975,67.1655,32590.7013
background,2,3,2.3063,360.2324,46.4667,252.3566,428.5313,43.8534,56.1106,1.3619,1.8613,71.4881,34688.1605
background,3,3,2.2703,219.759,53.5071,137.5524,343.1524,61.9214,36.4083,0.454,2.2244,55.3489,26856.9361
background,1,2,2.7302,1278.7072,271.5364,736.7329,1782.7896,30.8699,63.4195,1.8613,1.9975,200.4991,97288.1427
background,2,2,2.3063,562.7977,89.221,325.9234,741.4026,43.8534,56.1106,1.3619,1.8613,94.1963,45706.8623
background,3,2,2.2703,554.3231,54.8434,425.0196,677.8036,61.9214,36.4083,0.454,2.2244,91.4941,44395.6801
