measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.6689,2226.6642,575.2623,1349.1977,3456.6564,57.0639,36.3175,0.1362,1.6797,197.507,95836.2977
microtubule,2,3,1.7608,5413.3592,1715.3623,3597.3231,10548.671,48.6201,29.3264,0.7264,1.5889,470.5979,228348.114
microtubule,3,3,2.3211,3170.0403,1422.1151,1256.4776,8197.5021,35.2734,28.9178,0.8625,2.1337,371.3704,180199.962
microtubule,1,2,1.6689,149.3823,22.4657,109.5209,205.6706,57.0639,36.3175,0.1362,1.6797,30.6758,14884.7951
microtubule,2,2,1.7608,167.8831,24.9339,109.1777,222.4368,48.6201,29.3264,0.7264,1.5889,33.8154,16408.2351
microtubule,3,2,2.3211,129.7986,29.6271,79.2152,190.2753,35.2734,28.9178,0.8625,2.1337,39.8787,19350.3103
background,1,3,1.6689,259.0365,58.3921,128.4141,428.6564,56.7007,36.3175,0.1362,1.6797,43.4154,21066.442
background,2,3,1.7608,598.1944,94.384,465.6805,819.8716,49.0287,29.3264,0.7264,1.5889,73.659,35741.5208
background,3,3,2.3211,212.0538,38.0116,136.1012,299.6564,35.7274,29.0086,0.8625,2.1337,54.3756,26384.6646
background,1,2,1.6689,121.4461,29.6353,68.654,188.255,56.7007,36.3175,0.1362,1.6797,28.488,13823.2198
background,2,2,1.7608,111.0847,22.6382,61.3675,157.6476,49.0287,29.3264,0.7264,1.5889,29.1332,14136.3002
background,3,2,2.3211,104.0491,32.0083,35.4134,215.6759,35.7274,29.0086,0.8625,2.1337,37.1192,18011.3378
