measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.9181,8711.8392,703.593,7587.533,10490.283,49.0287,46.4864,2.9054,0.2724,1202.6748,583573.656
microtubule,2,3,2.7674,6692.8902,778.7609,5260.783,8155.5867,62.9201,25.7854,2.0883,1.8159,889.1965,431464.644
microtubule,3,3,2.8161,6829.3785,1257.5864,4716.5896,8648.5252,31.0515,49.9366,0.09079,2.8146,921.2594,447022.516
microtubule,1,2,2.9181,4086.5068,665.3279,3335.0602,5427.6852,49.0287,46.4864,2.9054,0.2724,587.127,284891.531
microtubule,2,2,2.7674,2306.1204,313.7401,1685.5602,2868.9303,62.9201,25.7854,2.0883,1.8159,332.5409,161358.732
microtubule,3,2,2.8161,2407.89,340.0739,1824.4635,2995.2377,31.0515,49.9366,0.09079,2.8146,351.1177,170372.775
background,1,3,2.9181,956.333,243.8955,643.4392,1613.783,49.1195,45.9871,2.9054,0.2724,163.7693,79465.75
background,2,3,2.7674,447.985,49.7579,358.2875,599.783,63.3287,25.3315,2.0883,1.8159,91.2568,44280.5273
background,3,3,2.8161,545.2495,280.5825,248.7185,1256.2669,31.914,49.982,0.09079,2.8146,105.3571,51122.3874
background,1,2,2.9181,2297.1328,665.9429,1387.0602,3793.5602,49.1195,45.9871,2.9054,0.2724,347.4276,168582.219
background,2,2,2.7674,677.5299,78.7029,533.1224,854.5693,63.3287,25.3315,2.0883,1.8159,124.4485,60386.1249
background,3,2,2.8161,1142.0599,184.3563,871.6248,1569.1085,31.914,49.982,0.09079,2.8146,186.7682,90625.4841
