measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7614,10327.1806,1273.8638,8021.7691,13089.2886,29.3264,44.8067,2.4514,1.2711,1366.0026,662825.129
microtubule,2,3,3.3789,8190.1979,2387.207,3227.4527,12537.5611,53.4776,24.8775,3.3594,0.3632,1322.1177,641530.889
microtubule,3,3,3.0222,6491.7109,1521.5248,3240.5428,8827.7955,27.8737,42.3099,2.5422,1.6343,960.6944,466157.556
microtubule,1,2,2.7614,465.6369,74.7018,315.8886,683.9235,29.3264,44.8067,2.4514,1.2711,89.0267,43198.3964
microtubule,2,2,3.3789,310.028,92.1809,117.1859,509.7805,53.4776,24.8775,3.3594,0.3632,83.6417,40585.4595
microtubule,3,2,3.0222,334.1946,85.6257,149.5411,527.0779,27.8737,42.3099,2.5422,1.6343,79.2219,38440.8112
background,1,3,2.7614,1281.9479,327.7151,765.0984,2125.4527,29.4626,45.3061,2.4514,1.2711,210.2524,102020.703
background,2,3,3.3789,1190.0462,378.6661,650.4256,2024.5066,53.523,25.5131,3.3594,0.3632,240.1326,116519.513
background,3,3,3.0222,1201.9573,469.3759,550.6206,2264.1358,27.7829,43.2179,2.5422,1.6343,219.3895,106454.313
background,1,2,2.7614,84.7999,31.1148,17.2541,184.877,29.4626,45.3061,2.4514,1.2711,40.3654,19586.5047
background,2,2,3.3789,69.3888,30.0972,-18.1114,137.294,53.523,25.5131,3.3594,0.3632,46.4471,22537.5136
background,3,2,3.0222,94.0307,35.6177,28.5148,174.1122,27.7829,43.2179,2.5422,1.6343,45.5654,22109.6673
