measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.3093,2121.3694,827.3959,1187.7538,4861.386,27.6467,23.6518,2.9508,1.4981,377.7525,183296.774
microtubule,2,3,2.4163,2780.2972,615.2384,1934.3963,4160.8045,20.928,27.2835,2.1791,1.0441,348.9876,169339.202
microtubule,3,3,2.6819,1694.4662,446.1221,680.8097,2531.1655,24.6051,42.1283,2.6784,0.1362,253.4981,123004.813
microtubule,1,2,3.3093,123.3108,46.9969,39.1283,264.1628,27.6467,23.6518,2.9508,1.4981,80.5197,39070.5509
microtubule,2,2,2.4163,131.0532,48.294,40.2706,259.8192,20.928,27.2835,2.1791,1.0441,59.6192,28929.0308
microtubule,3,2,2.6819,144.4369,44.9562,78.7541,289.2287,24.6051,42.1283,2.6784,0.1362,67.8985,32946.3899
background,1,3,3.3093,91.1717,48.8337,14.102,239.886,28.1007,24.1512,2.9508,1.4981,68.1371,33062.1392
background,2,3,2.4163,123.8651,36.2676,66.7121,232.8281,21.0642,27.8283,2.1791,1.0441,53.36,25891.87
background,3,3,2.6819,104.3533,38.3516,36.0004,206.5979,24.7867,42.8093,2.6784,0.1362,56.8762,27598.0381
background,1,2,3.3093,142.881,47.4954,56.5308,272.7484,28.1007,24.1512,2.9508,1.4981,83.5042,40518.7434
background,2,2,2.4163,127.8139,40.4946,50.832,208.6793,21.0642,27.8283,2.1791,1.0441,59.2587,28754.1093
background,3,2,2.6819,180.1976,37.4124,94.6906,256.9151,24.7867,42.8093,2.6784,0.1362,72.3204,35092.0341
