measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5796,10486.9252,1047.5455,8295.348,12910.1585,29.054,45.0337,2.2698,1.2257,1297.578,629623.478
microtubule,2,3,2.1317,5493.5817,1449.3512,3643.4798,8800.5345,10.8499,37.4071,0.9533,1.9067,579.9051,281387.217
microtubule,3,3,2.5243,2186.5173,316.1721,1513.4168,2845.4398,9.7149,32.5042,1.9975,1.5435,300.156,145644.651
microtubule,1,2,2.5796,476.3538,69.5644,328.1076,681.8685,29.054,45.0337,2.2698,1.2257,83.6392,40584.2336
microtubule,2,2,2.1317,316.543,93.9101,156.2906,504.3712,10.8499,37.4071,0.9533,1.9067,53.4098,25916.0336
microtubule,3,2,2.5243,132.8136,27.8359,60.1358,183.0848,9.7149,32.5042,1.9975,1.5435,41.8414,20302.7168
background,1,3,2.5796,1432.3102,470.4318,913.4444,2913.348,29.281,45.3969,2.2698,1.2257,215.2708,104455.81
background,2,3,2.1317,554.1143,339.4437,136.7887,1321.848,10.7591,38.4512,0.9533,1.9067,91.2821,44292.7824
background,3,3,2.5243,219.7908,35.6955,134.8709,293.348,9.4426,32.0502,1.9975,1.5435,69.1244,33541.2372
background,1,2,2.5796,101.177,29.0318,35.7604,181.7761,29.281,45.3969,2.2698,1.2257,38.794,18823.9802
background,2,2,2.1317,73.1197,29.7241,10.2159,124.8635,10.7591,38.4512,0.9533,1.9067,29.3298,14231.7147
background,3,2,2.5243,26.1575,23.234,-17.3744,105.6256,9.4426,32.0502,1.9975,1.5435,29.3125,14223.3163
