measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.8314,2031.629,356.7404,993.5284,2643.5316,51.9341,38.6328,2.1337,1.8613,302.6594,146859.335
microtubule,2,3,1.9394,1417.6174,615.2711,345.2974,2446.1212,48.7563,34.9556,0.681,1.8159,155.7034,75551.9169
microtubule,3,3,2.0709,2060.1321,492.6497,1109.4301,2862.929,74.7233,25.6039,0.9079,1.8613,228.5543,110901.373
microtubule,1,2,2.8314,126.4505,25.4189,56.7935,171.1504,51.9341,38.6328,2.1337,1.8613,44.4287,21558.1522
microtubule,2,2,1.9394,179.5777,37.3103,112.9812,261.0618,48.7563,34.9556,0.681,1.8159,35.8471,17394.0859
microtubule,3,2,2.0709,22.321,19.2908,-16.7103,60.303,74.7233,25.6039,0.9079,1.8613,23.0591,11188.9821
background,1,3,2.8314,186.7995,27.2597,126.6699,245.1288,52.2972,39.0413,2.1337,1.8613,63.1352,30635.0767
background,2,3,1.9394,175.0973,35.7454,109.3212,291.0284,48.3023,34.9556,0.681,1.8159,43.0333,20881.0312
background,3,3,2.0709,89.4513,48.1509,10.8715,234.0284,74.0878,26.194,0.9079,1.8613,37.6716,18279.3772
background,1,2,2.8314,37.8066,18.0284,-10.4573,81.4777,52.2972,39.0413,2.1337,1.8613,32.9196,15973.5882
background,2,2,1.9394,171.1517,38.321,99.0413,253.1048,48.3023,34.9556,0.681,1.8159,35.083,17023.3405
background,3,2,2.0709,25.1673,22.9797,-14.7254,107.5771,74.0878,26.194,0.9079,1.8613,23.3348,11322.7542
