measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.7014,865.7567,268.3179,462.0205,1514.3788,65.6439,56.3376,1.1349,2.4514,141.2239,68526.0497
microtubule,2,3,2.1534,1426.9607,245.9595,979.0886,2172.4269,62.5115,51.8433,2.0429,0.681,166.6426,80859.9304
microtubule,3,3,1.74,1461.631,309.7372,888.3788,2209.297,58.9252,39.5407,0.454,1.6797,138.1837,67050.8364
microtubule,1,2,2.7014,158.5247,34.109,61.4504,232.6171,65.6439,56.3376,1.1349,2.4514,49.0377,23794.5334
microtubule,2,2,2.1534,258.8493,50.7847,169.8596,383.4504,62.5115,51.8433,2.0429,0.681,48.5113,23539.1458
microtubule,3,2,1.74,267.1839,58.5833,146.4504,370.7856,58.9252,39.5407,0.454,1.6797,40.0854,19450.6068
background,1,3,2.7014,63.5615,23.376,8.2121,113.9705,66.1433,56.1106,1.1349,2.4514,40.377,19592.1418
background,2,3,2.1534,364.0021,118.3116,227.8224,604.9398,62.9201,52.0703,2.0429,0.681,61.4923,29837.9198
background,3,3,1.74,143.5174,45.5666,67.947,261.862,58.6528,39.5407,0.454,1.6797,32.2412,15644.4047
background,1,2,2.7014,158.0733,23.431,112.1671,211.5254,66.1433,56.1106,1.1349,2.4514,48.9809,23766.9999
background,2,2,2.1534,226.6917,45.1172,161.5971,365.6147,62.9201,52.0703,2.0429,0.681,45.3302,21995.5801
background,3,2,1.74,295.3069,52.4532,180.6945,388.3393,58.6528,39.5407,0.454,1.6797,42.3457,20547.4053
