measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.0501,3002.2721,788.393,1387.014,4238.9393,22.2899,16.933,3.0416,0.227,470.7657,228429.553
microtubule,2,3,2.3334,1496.6377,901.9444,525.9759,3794.7127,60.4687,26.2394,1.8613,1.4073,198.6449,96388.4349
microtubule,3,3,2.6599,1901.6272,714.8284,512.8781,3249.5457,43.0817,57.6541,1.2257,2.3606,279.2837,135516.794
microtubule,1,2,3.0501,2463.1036,481.5795,1809.383,3564.6965,22.2899,16.933,3.0416,0.227,399.2965,193750.551
microtubule,2,2,2.3334,1746.4474,727.6901,1141.1188,3657.9892,60.4687,26.2394,1.8613,1.4073,228.5434,110896.062
microtubule,3,2,2.6599,1192.9882,385.9713,475.3019,1973.8308,43.0817,57.6541,1.2257,2.3606,195.2672,94749.4467
background,1,3,3.0501,269.47,114.7635,85.264,655.6558,21.7905,16.5699,3.0416,0.227,87.7914,42599.0073
background,2,3,2.3334,186.981,98.9964,37.629,568.514,60.1509,26.648,1.8613,1.4073,58.2946,28286.2844
background,3,3,2.6599,135.2004,33.6146,2.7651,203.4673,43.5356,57.9719,1.2257,2.3606,60.8602,29531.1835
background,1,2,3.0501,1356.2953,244.3917,939.7898,1922.6965,21.7905,16.5699,3.0416,0.227,244.1886,118487.587
background,2,2,2.3334,1893.3497,279.1556,1522.5525,2807.5808,60.1509,26.648,1.8613,1.4073,244.2863,118534.984
background,3,2,2.6599,678.3905,193.6573,279.8308,956.0452,43.5356,57.9719,1.2257,2.3606,131.6357,63873.5849
