measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.9995,1879.1063,540.2955,796.7649,3162.0376,44.8975,39.9947,1.9975,0.09079,208.5777,101208.091
microtubule,2,3,2.137,1653.8963,276.5802,1126.6406,2432.2979,47.8029,35.3188,0.454,2.0883,200.2046,97145.2191
microtubule,3,3,2.2263,4371.824,869.4829,2210.0376,5735.7441,32.6404,54.7487,1.7251,1.4073,488.6125,237089.318
microtubule,1,2,1.9995,226.8146,77.5347,104.1318,471.1317,44.8975,39.9947,1.9975,0.09079,41.8383,20301.1818
microtubule,2,2,2.137,230.6444,41.1609,173.4581,323.1213,47.8029,35.3188,0.454,2.0883,45.0064,21838.4237
microtubule,3,2,2.2263,300.8193,73.0266,151.6772,448.5231,32.6404,54.7487,1.7251,1.4073,54.1127,26257.1045
background,1,3,1.9995,401.1245,160.6515,239.4921,1096.0376,44.9429,40.3579,1.9975,0.09079,71.5103,34698.9091
background,2,3,2.137,264.3984,48.6353,145.8737,373.8488,47.3944,35.4096,0.454,2.0883,62.7524,30449.3182
background,3,3,2.2263,373.2347,56.5914,214.0376,542.5376,32.822,55.2026,1.7251,1.4073,76.582,37159.8574
background,1,2,1.9995,144.1317,31.3775,79.6772,201.6772,44.9429,40.3579,1.9975,0.09079,34.1703,16580.4545
background,2,2,2.137,132.5194,28.9056,73.7216,201.1887,47.3944,35.4096,0.454,2.0883,35.2996,17128.4278
background,3,2,2.2263,83.7862,28.4044,25.2118,139.2665,32.822,55.2026,1.7251,1.4073,31.7488,15405.4486
