measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.9112,2239.1013,364.5269,1857.5325,3194.782,45.1245,42.6277,1.8613,0.3632,224.4972,108932.728
microtubule,2,3,2.4227,3444.3489,1382.0352,1340.3811,6343.5217,24.4235,42.7185,0.5448,2.3606,416.0557,201882.611
microtubule,3,3,1.8439,2210.421,500.4746,1285.6563,2951.3194,33.3213,50.2544,0.7264,1.6797,216.7939,105194.839
microtubule,1,2,1.9112,567.5604,171.7043,309.697,870.3319,45.1245,42.6277,1.8613,0.3632,82.259,39914.5108
microtubule,2,2,2.4227,1049.9845,201.8192,698.5492,1356.0116,24.4235,42.7185,0.5448,2.3606,156.9897,76176.1001
microtubule,3,2,1.8439,715.8162,216.9045,403.5327,1179.1571,33.3213,50.2544,0.7264,1.6797,93.1785,45213.0079
background,1,3,1.9112,230.9509,57.262,106.5598,349.6339,45.4877,43.0817,1.8613,0.3632,46.5393,22582.2633
background,2,3,2.4227,189.2728,63.5176,73.5549,330.1779,23.4702,40.1309,0.5448,2.3606,53.8065,26108.5016
background,3,3,1.8439,373.605,253.9111,71.0314,1002.5598,32.5042,51.1623,0.7264,1.6797,57.8047,28048.5661
background,1,2,1.9112,357.2597,123.3747,153.6698,598.4188,45.4877,43.0817,1.8613,0.3632,63.6226,30871.579
background,2,2,2.4227,390.6277,225.1085,170.4473,992.7158,23.4702,40.1309,0.5448,2.3606,83.6116,40570.8323
background,3,2,1.8439,487.3111,143.5514,316.4179,743.2956,32.5042,51.1623,0.7264,1.6797,73.3998,35615.7922
