measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.83,1940.5622,1038.5986,748.236,5236.986,51.4801,31.8232,1.5889,0.9079,184.5881,89567.625
microtubule,2,3,1.8524,1930.5673,358.1676,1313.7528,3001.3827,62.0122,33.2759,0.5448,1.7705,188.2251,91332.4146
microtubule,3,3,1.983,1484.3383,530.4061,637.986,2638.9115,58.0172,43.6718,0.5448,1.9067,160.2866,77775.8552
microtubule,1,2,1.83,138.0223,25.7119,80.754,198.004,51.4801,31.8232,1.5889,0.9079,29.2372,14186.75
microtubule,2,2,1.8524,82.5444,21.8823,38.9457,159.004,62.0122,33.2759,0.5448,1.7705,25.1483,12202.6984
microtubule,3,2,1.983,77.8909,33.9838,9.8883,161.3098,58.0172,43.6718,0.5448,1.9067,26.513,12864.909
background,1,3,1.83,431.0363,155.2007,197.486,733.5485,51.4801,32.2772,1.5889,0.9079,57.0391,27677.0625
background,2,3,1.8524,283.1698,66.502,189.1597,479.986,61.649,33.0489,0.5448,1.7705,45.6314,22141.7206
background,3,3,1.983,423.0741,237.5106,200.6224,1088.8001,57.7449,43.2633,0.5448,1.9067,61.8655,30018.963
background,1,2,1.83,157.0619,35.6489,41.004,256.004,51.4801,32.2772,1.5889,0.9079,30.846,14967.375
background,2,2,1.8524,84.0509,28.5844,-8.899,127.1929,61.649,33.0489,0.5448,1.7705,25.2787,12265.9697
background,3,2,1.983,90.5492,22.219,45.004,137.3181,57.7449,43.2633,0.5448,1.9067,27.687,13434.5332
