measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4719,4550.0001,2003.8331,2038.3097,9335.4786,52.5242,48.9379,1.7251,1.7705,575.317,279160.93
microtubule,2,3,2.0868,5983.0141,1375.7943,3078.5367,8166.9503,59.6969,53.523,1.4981,1.4527,630.4381,305907.365
microtubule,3,3,1.4095,6971.8325,876.2642,4850.6373,8282.6583,58.1534,53.0236,0.3632,1.3619,494.4452,239919.542
microtubule,1,2,2.4719,282.6472,42.4218,197.432,394.2386,52.5242,48.9379,1.7251,1.7705,68.1678,33077.0247
microtubule,2,2,2.0868,323.7472,47.1241,212.4037,430.3262,59.6969,53.523,1.4981,1.4527,62.2334,30197.519
microtubule,3,2,1.4095,370.3393,56.7532,274.5652,460.815,58.1534,53.0236,0.3632,1.3619,45.4444,22050.9596
background,1,3,2.4719,1029.3689,283.3717,547.5176,1644.3961,52.2518,48.6201,1.7251,1.7705,176.2592,85526.2179
background,2,3,2.0868,1727.5756,704.0257,591.481,3730.8468,59.5607,54.1131,1.4981,1.4527,218.2507,105901.755
background,3,3,1.4095,1602.9524,454.3246,731.3988,2264.8983,57.6995,53.1598,0.3632,1.3619,140.3776,68115.3802
background,1,2,2.4719,297.0617,41.8093,211.5904,375.1933,52.2518,48.6201,1.7251,1.7705,69.8016,33869.8188
background,2,2,2.0868,333.5824,39.3938,262.7534,446.7251,59.5607,54.1131,1.4981,1.4527,63.1861,30659.7711
background,3,2,1.4095,359.7247,36.9626,285.9825,420.9533,57.6995,53.1598,0.3632,1.3619,44.7444,21711.2926
