measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5848,1989.465,424.9274,1304.8211,3067.263,21.4273,31.2331,2.2244,1.3165,296.6698,143953.017
microtubule,2,3,1.9647,3116.0861,962.2695,1309.8415,4698.6951,25.7854,30.3705,1.2711,1.4981,327.2204,158777.066
microtubule,3,3,2.9438,4513.5593,1159.0921,3207.1548,7111.0701,73.9062,46.0779,2.633,1.3165,680.9121,330398.829
microtubule,1,2,2.5848,286.784,39.0942,204.0583,357.8924,21.4273,31.2331,2.2244,1.3165,66.6853,32357.7113
microtubule,2,2,1.9647,391.0129,67.7202,264.1909,506.6334,25.7854,30.3705,1.2711,1.4981,60.0402,29133.304
microtubule,3,2,2.9438,693.2957,183.3887,465.8425,1126.5203,73.9062,46.0779,2.633,1.3165,131.1762,63650.6171
background,1,3,2.5848,143.3088,55.2069,53.4294,289.957,21.3365,30.9607,2.2244,1.3165,75.9969,36875.9564
background,2,3,1.9647,201.2696,46.1375,91.1246,314.5223,26.194,30.3251,1.2711,1.4981,62.9086,30525.1415
background,3,3,2.9438,371.1653,143.8248,148.688,736.0164,74.1332,45.7147,2.633,1.3165,117.4718,57000.8257
background,1,2,2.5848,137.4438,39.2714,50.7511,225.7221,21.3365,30.9607,2.2244,1.3165,48.8346,23695.9834
background,2,2,1.9647,349.808,42.752,257.6187,440.5871,26.194,30.3251,1.2711,1.4981,56.3038,27320.2849
background,3,2,2.9438,226.2254,33.3515,131.8329,315.9705,74.1332,45.7147,2.633,1.3165,67.6462,32823.9747
