measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3646,4001.5259,704.9256,2896.3942,5579.048,30.5067,44.262,0.1362,2.3606,468.5797,227368.827
microtubule,2,3,1.9494,4828.3623,1511.3691,3021.548,8496.548,52.615,28.1007,0.9079,1.7251,463.986,225139.827
microtubule,3,3,2.5133,1302.1141,549.1442,391.6141,2530.7973,23.1978,30.4613,2.406,0.7264,183.566,89071.6992
microtubule,1,2,2.3646,266.5908,99.8,108.1586,499.3317,30.5067,44.262,0.1362,2.3606,59.4833,28863.0577
microtubule,2,2,1.9494,2159.7814,202.3532,1802.6813,2625.0048,52.615,28.1007,0.9079,1.7251,221.0544,107262.169
microtubule,3,2,2.5133,203.5784,80.5801,72.8213,403.0048,23.1978,30.4613,2.406,0.7264,55.578,26968.1226
background,1,3,2.3646,264.4413,51.4315,143.048,390.9134,30.0074,44.4436,0.1362,2.3606,60.3907,29303.3462
background,2,3,1.9494,432.5719,58.7807,359.4404,610.3744,53.069,29.0086,0.9079,1.7251,65.3815,31725.0508
background,3,3,2.5133,87.9677,109.4912,-4.2813,511.548,22.2899,29.5534,2.406,0.7264,43.4423,21079.5014
background,1,2,2.3646,79.2922,53.5679,-5.5337,237.0048,30.0074,44.4436,0.1362,2.3606,39.0253,18936.2308
background,2,2,1.9494,640.5459,94.7768,506.4148,925.2941,53.069,29.0086,0.9079,1.7251,83.2921,40415.8097
background,3,2,2.5133,90.0118,52.0596,-23.7803,202.7918,22.2899,29.5534,2.406,0.7264,42.4714,20608.3943
