measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2698,2508.7958,643.8395,1368.8482,3998.3809,33.0943,40.721,0.6356,2.1791,297.231,144225.329
microtubule,2,3,2.4167,2598.2434,270.3508,2083.6973,3179.8294,30.6429,43.0817,0.227,2.406,324.6696,157539.34
microtubule,3,3,2.4985,3554.7323,922.1818,1537.8482,4916.5753,37.4978,50.5722,0.09079,2.4968,447.082,216937.51
microtubule,1,2,2.2698,1030.2333,95.214,884.6883,1262.4467,33.0943,40.721,0.6356,2.1791,148.6113,72110.627
microtubule,2,2,2.4167,1146.4179,213.7399,835.658,1593.1674,30.6429,43.0817,0.227,2.406,170.283,82626.396
microtubule,3,2,2.4985,1213.1891,132.8919,981.0632,1646.2995,37.4978,50.5722,0.09079,2.4968,184.2958,89425.8184
background,1,3,2.2698,668.2143,423.3678,206.0386,1719.4482,33.1851,41.5382,0.6356,2.1791,103.777,50355.672
background,2,3,2.4167,400.9196,60.8357,270.5982,544.0982,30.9607,43.4902,0.227,2.406,80.1349,38883.8539
background,3,3,2.4985,1069.0912,195.2,770.2027,1531.2573,37.1801,50.6176,0.09079,2.4968,160.2161,77741.6091
background,1,2,2.2698,1067.2274,104.157,861.2995,1306.2259,33.1851,41.5382,0.6356,2.1791,152.4995,73997.322
background,2,2,2.4167,1217.3794,211.0685,860.5495,1608.5778,30.9607,43.4902,0.227,2.406,178.1801,86458.3163
background,3,2,2.4985,1090.3819,169.681,799.2995,1523.5995,37.1801,50.6176,0.09079,2.4968,170.1227,82548.6183
