measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.1778,7295.4688,967.188,4577.6744,9250.6744,29.0086,43.6718,2.5422,1.9067,1120.3607,543632.401
microtubule,2,3,2.9456,15700.6068,830.0104,11923.6744,16021.6744,22.6531,45.4423,2.5876,1.4073,2184.7124,1060087.54
microtubule,3,3,3.077,4764.9961,451.8233,3858.337,5851.6388,56.6553,41.3112,1.1349,2.86,728.9664,353716.197
microtubule,1,2,3.1778,3158.3871,544.0515,1949.1832,4248.6231,29.0086,43.6718,2.5422,1.9067,514.7921,249792.478
microtubule,2,2,2.9456,5359.3042,815.1486,3383.1832,6678.1432,22.6531,45.4423,2.5876,1.4073,777.9036,377461.987
microtubule,3,2,3.077,1950.9159,173.1612,1540.4669,2295.9256,56.6553,41.3112,1.1349,2.86,328.5877,159440.557
background,1,3,3.1778,765.9065,80.3985,600.3144,989.6744,28.7816,43.4448,2.5422,1.9067,164.9393,80033.48
background,2,3,2.9456,1183.5639,319.9727,648.6569,2035.4417,22.1991,45.8963,2.5876,1.4073,210.1328,101962.705
background,3,3,3.077,479.9419,77.4603,373.9244,792.9685,56.2014,41.0388,1.1349,2.86,119.6288,58047.4597
background,1,2,3.1778,1592.0694,292.5709,855.3032,2008.9832,28.7816,43.4448,2.5422,1.9067,285.6047,138583.92
background,2,2,2.9456,488.2875,168.4849,161.1832,888.6104,22.1991,45.8963,2.5876,1.4073,115.3575,55974.8835
background,3,2,3.077,1152.9176,169.7708,780.5582,1542.1131,56.2014,41.0388,1.1349,2.86,215.1118,104378.673
