measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3624,6406.3902,2015.1608,3331.7546,11039.8703,32.6404,30.0981,0.09079,2.3606,748.1666,363032.733
microtubule,2,3,1.9067,3965.5997,1497.2979,1995.716,8255.716,41.4474,23.1524,0,1.9067,390.7056,189582
microtubule,3,3,2.1341,3424.7087,1121.6332,1199.032,5536.7443,44.2166,20.8372,1.3165,1.6797,382.6304,185663.648
microtubule,1,2,2.3624,201.5294,43.1493,115.2841,296.2456,32.6404,30.0981,0.09079,2.3606,51.943,25204.3075
microtubule,2,2,1.9067,396.8136,87.4128,170.9764,569.9764,41.4474,23.1524,0,1.9067,59.4481,28846
microtubule,3,2,2.1341,252.1502,97.3216,25.9764,424.6129,44.2166,20.8372,1.3165,1.6797,52.0503,25256.3427
background,1,3,2.3624,1190.171,492.6505,585.9853,2897.716,32.8674,30.2343,0.09079,2.3606,178.4167,86573.1154
background,2,3,1.9067,607.0881,246.9151,282.716,1244.716,41.1296,23.334,0,1.9067,93.0817,45166
background,3,3,2.1341,787.3323,267.4504,324.3337,1333.5003,44.489,20.6102,1.3165,1.6797,121.7353,59069.582
background,1,2,2.3624,244.0345,41.5496,174.6687,349.7456,32.8674,30.2343,0.09079,2.3606,56.5857,27457.077
background,2,2,1.9067,359.6043,78.8558,201.9764,503.9764,41.1296,23.334,0,1.9067,56.1507,27246
background,3,2,2.1341,232.5939,80.0967,30.5212,347.9658,44.489,20.6102,1.3165,1.6797,50.1157,24317.6382
