measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4886,2471.4157,1066.1896,1013.6718,5265.3854,14.073,37.9518,1.5435,1.9521,318.6197,154603.753
microtubule,2,3,2.305,1924.4542,614.9795,845.1869,3037.5226,30.6883,23.6972,1.9521,1.2257,237.2456,115118.63
microtubule,3,3,2.3369,1029.1438,432.948,318.8109,2119.2814,32.368,18.7943,2.3152,0.3178,141.299,68562.4899
microtubule,1,2,2.4886,112.4776,35.5715,46.759,235.561,14.073,37.9518,1.5435,1.9521,39.943,19381.5309
microtubule,2,2,2.305,104.9224,28.5704,39.32,173.9336,30.6883,23.6972,1.9521,1.2257,36.2803,17604.2651
microtubule,3,2,2.3369,142.392,47.6257,50.3788,281.7121,32.368,18.7943,2.3152,0.3178,40.2957,19552.6862
background,1,3,2.4886,115.2145,40.7258,43.6344,214.7708,13.3921,38.4058,1.5435,1.9521,46.6923,22656.4869
background,2,3,2.305,72.2315,30.8455,-2.0928,162.9914,31.7324,23.1978,1.9521,1.2257,38.7508,18803.0487
background,3,3,2.3369,41.0337,30.2742,-23.7038,111.6344,32.3226,20.247,2.3152,0.3178,35.4075,17180.7648
background,1,2,2.4886,45.5578,26.5607,-13.7824,114.3053,13.3921,38.4058,1.5435,1.9521,32.2198,15634.0215
background,2,2,2.305,100.177,26.5382,37.4751,152.9728,31.7324,23.1978,1.9521,1.2257,35.7717,17357.5083
background,3,2,2.3369,35.5715,17.2512,-6.332,77.6876,32.3226,20.247,2.3152,0.3178,28.8482,13998.0195
