measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.926,4025.5334,1221.5242,1735.7029,6303.7029,21.5181,20.7918,1.9067,0.2724,378.2058,183516.714
microtubule,2,3,2.3832,2313.3765,744.2097,936.0697,3926.4812,25.6039,42.9455,0.7264,2.2698,279.1475,135450.701
microtubule,3,3,2.3763,3044.8372,856.5617,1677.7029,4765.0432,53.3868,42.7639,1.6343,1.7251,359.0425,174218.119
microtubule,1,2,1.926,348.3216,96.7984,161.6505,540.9362,21.5181,20.7918,1.9067,0.2724,52.7744,25607.7143
microtubule,2,2,2.3832,232.934,37.1801,107.7934,325.7786,25.6039,42.9455,0.7264,2.2698,52.4441,25447.4527
microtubule,3,2,2.3763,199.2749,33.9849,94.8821,253.1543,53.3868,42.7639,1.6343,1.7251,48.7677,23663.5237
background,1,3,1.926,529.9454,262.7363,184.7029,1080.1314,21.2004,21.8359,1.9067,0.2724,68.4344,33206.4285
background,2,3,2.3832,251.1032,84.0556,131.7768,526.7029,26.0578,43.4448,0.7264,2.2698,53.8924,26150.2188
background,3,3,2.3763,423.7923,87.7937,307.5313,854.7029,52.5696,42.8093,1.6343,1.7251,72.7547,35302.7395
background,1,2,1.926,300.7036,65.0479,167.0791,432.0791,21.2004,21.8359,1.9067,0.2724,48.5546,23560.1428
background,2,2,2.3832,244.8854,36.7328,149.2934,333.7934,26.0578,43.4448,0.7264,2.2698,53.7495,26080.8788
background,3,2,2.3763,206.3511,29.6964,158.178,299.7934,52.5696,42.8093,1.6343,1.7251,49.5406,24038.5621
