measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3767,2774.4125,625.2777,1913.0202,4376.7919,33.0943,47.349,1.1349,2.0883,332.3713,161276.461
microtubule,2,3,1.8181,3580.8104,354.9168,2678.4104,4166.4604,42.3099,53.7953,1.8159,0.09079,325.2549,157823.349
microtubule,3,3,2.3347,5057.8085,1614.8998,2677.9094,7701.0078,17.387,34.4563,2.0883,1.0441,570.8019,276970.1
microtubule,1,2,2.3767,171.5028,27.92,87.4958,238.9928,33.0943,47.349,1.1349,2.0883,43.4839,21099.702
microtubule,2,2,1.8181,194.9611,40.1875,124.1952,307.5452,42.3099,53.7953,1.8159,0.09079,35.6206,17284.2
microtubule,3,2,2.3347,56.0424,22.3692,-0.6048,113.2295,17.387,34.4563,2.0883,1.0441,30.2901,14697.6528
background,1,3,2.3767,601.7607,146.0251,444.166,1309.9604,32.8674,47.6214,1.1349,2.0883,95.0599,46125.9183
background,2,3,1.8181,1084.8506,87.5056,952.7604,1244.7104,42.3099,54.0223,1.8159,0.09079,114.3561,55489
background,3,3,2.3347,1144.4117,512.7036,288.525,2029.4887,17.1146,34.6378,2.0883,1.0441,151.4199,73473.4681
background,1,2,2.3767,173.3333,35.3211,102.1001,268.8952,32.8674,47.6214,1.1349,2.0883,43.6839,21196.7211
background,2,2,1.8181,176.5293,38.1463,47.1952,229.7952,42.3099,54.0223,1.8159,0.09079,34.0632,16528.5
background,3,2,2.3347,48.5156,24.2027,-6.0387,114.8952,17.1146,34.6378,2.0883,1.0441,29.4835,14306.2607
