measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4799,3921.5068,1116.6951,1482.0857,6425.9948,19.2937,31.6416,2.2698,0.9987,490.5484,238028.672
microtubule,2,3,2.6443,3785.1601,959.879,2527.9948,6849.155,33.9115,53.8861,1.4981,2.1791,500.2491,242735.751
microtubule,3,3,1.9494,4286.3725,884.3665,2421.8385,5730.6769,26.194,40.2217,0.9079,1.7251,418.5164,203076.62
microtubule,1,2,2.4799,798.7713,166.7612,467.0976,1304.134,19.2937,31.6416,2.2698,0.9987,125.985,61131.6907
microtubule,2,2,2.6443,767.4489,122.9315,431.3712,1025.1934,33.9115,53.8861,1.4981,2.1791,128.9257,62558.5775
microtubule,3,2,1.9494,690.0496,122.5756,444.075,956.0301,26.194,40.2217,0.9079,1.7251,89.1295,43248.2882
background,1,3,2.4799,1181.6516,318.8177,806.6312,2298.9948,19.2483,32.0048,2.2698,0.9987,174.3438,84596.782
background,2,3,2.6443,759.5067,199.3258,484.4948,1374.4948,34.3655,53.7953,1.4981,2.1791,132.3542,64222.2038
background,3,3,1.9494,1171.6611,149.0833,932.0148,1496.5135,26.7842,40.1309,0.9079,1.7251,136.0785,66029.3175
background,1,2,2.4799,424.1434,112.6979,267.6977,778.3703,19.2483,32.0048,2.2698,0.9987,82.7495,40152.5272
background,2,2,2.6443,419.8054,112.4679,234.3861,639.4943,34.3655,53.7953,1.4981,2.1791,86.6551,42047.6152
background,3,2,1.9494,628.3031,59.1599,507.0691,738.3757,26.7842,40.1309,0.9079,1.7251,83.5304,40531.4404
