measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.588,1395.2986,193.6003,1024.6762,1747.4832,16.7061,47.4398,2.0429,1.5889,194.5007,94377.5192
microtubule,2,3,2.0267,1609.5176,472.4196,989.7533,3110.1,17.387,40.5394,1.9521,0.5448,174.5672,84705.2115
microtubule,3,3,2.0544,1676.9885,337.7819,904.98,2115.6244,38.2242,27.9645,1.4527,1.4527,180.9635,87808.8727
microtubule,1,2,2.588,424.4815,87.5971,242.9544,616.9858,16.7061,47.4398,2.0429,1.5889,76.6824,37208.5743
microtubule,2,2,2.0267,325.6049,79.4715,211.7692,524.7411,17.387,40.5394,1.9521,0.5448,51.4435,24961.9214
microtubule,3,2,2.0544,531.3145,49.3079,403.2952,631.5223,38.2242,27.9645,1.4527,1.4527,70.9449,34424.5635
background,1,3,2.588,305.4634,49.0949,209.9255,412.4516,17.0238,47.7122,2.0429,1.5889,64.2316,31167.0782
background,2,3,2.0267,265.0332,74.9652,148.6267,468.2815,16.5699,40.4032,1.9521,0.5448,47.1095,22858.9266
background,3,3,2.0544,320.4378,76.689,156.0526,484.8511,38.1334,27.6467,1.4527,1.4527,52.3619,25407.5382
background,1,2,2.588,336.1237,94.3012,191.0894,558.7545,17.0238,47.7122,2.0429,1.5889,66.1209,32083.8207
background,2,2,2.0267,238.9116,73.0506,130.9544,428.5411,16.5699,40.4032,1.9521,0.5448,43.2249,20974.0312
background,3,2,2.0544,467.8861,43.2073,350.0038,538.2546,38.1334,27.6467,1.4527,1.4527,64.9318,31506.8592
