measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.2203,3610.9465,1068.3892,2292.35,6237.1422,9.4426,19.6115,2.9962,1.1803,585.0973,283906.623
microtubule,2,3,2.7208,4841.7594,1501.0685,3081.129,7855.1989,7.1727,22.1537,2.4514,1.1803,650.4374,315611.584
microtubule,3,3,2.0704,4113.8,1564.5931,1936.3925,7226.0143,10.5321,26.0578,1.2711,1.6343,430.6456,208962.05
microtubule,1,2,3.2203,124.6028,52.4835,5.9829,290.1033,9.4426,19.6115,2.9962,1.1803,71.0786,34489.4394
microtubule,2,2,2.7208,111.4612,36.4897,19.8428,204.5828,7.1727,22.1537,2.4514,1.1803,58.5673,28418.58
microtubule,3,2,2.0704,384.3812,56.1263,254.5469,515.477,10.5321,26.0578,1.2711,1.6343,71.561,34723.5239
background,1,3,3.2203,1563.518,1893.6108,297.9289,6929.799,9.5787,20.02,2.9962,1.1803,281.2931,136491.769
background,2,3,2.7208,1100.57,921.7692,279.9789,3678.6788,6.9457,22.6531,2.4514,1.1803,180.1189,87399.0361
background,3,3,2.0704,313.0827,113.3413,188.2413,751.799,9.4426,26.3302,1.2711,1.6343,62.503,30328.3344
background,1,2,3.2203,176.7247,60.8517,56.5828,374.0026,9.5787,20.02,2.9962,1.1803,78.8126,38242.2152
background,2,2,2.7208,123.334,67.9807,20.3128,314.0228,6.9457,22.6531,2.4514,1.1803,60.0598,29142.82
background,3,2,2.0704,155.0331,29.4831,102.5828,232.8645,9.4426,26.3302,1.2711,1.6343,49.346,23944.1644
