measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.3474,2007.1339,583.3861,986.4385,3311.7153,62.6023,63.0109,3.1324,1.1803,392.9704,190680.949
microtubule,2,3,2.883,2694.785,651.7259,1699.0689,3795.1724,39.6769,57.9719,2.5876,1.2711,432.6901,209954.146
microtubule,3,3,1.8079,2464.5271,365.1804,1756.2837,3310.7212,60.1963,57.1547,1.5889,0.8625,253.4717,122992.041
microtubule,1,2,3.3474,1415.2484,576.9829,602.5471,2611.9156,62.6023,63.0109,3.1324,1.1803,265.7165,128933.55
microtubule,2,2,2.883,1730.7221,299.6283,1174.36,2345.1442,39.6769,57.9719,2.5876,1.2711,272.5476,132248.197
microtubule,3,2,1.8079,1472.8032,250.8276,992.1813,1989.1031,60.1963,57.1547,1.5889,0.8625,150.1215,72843.4219
background,1,3,3.3474,191.2739,90.3087,-5.3862,388.2212,62.6023,63.4195,3.1324,1.1803,112.3003,54491.4505
background,2,3,2.883,123.7094,117.2456,-23.8442,527.5933,40.1309,57.8357,2.5876,1.2711,88.2762,42834.2334
background,3,3,1.8079,183.3622,80.963,72.7212,386.9212,59.8785,57.4725,1.5889,0.8625,60.7223,29464.2813
background,1,2,3.3474,358.6903,112.0558,183.1278,618.6344,62.6023,63.4195,3.1324,1.1803,102.4086,49691.6947
background,2,2,2.883,316.717,66.0246,217.2858,526.8834,40.1309,57.8357,2.5876,1.2711,83.1315,40337.8711
background,3,2,1.8079,318.2083,33.6257,253.3844,398.0063,59.8785,57.4725,1.5889,0.8625,52.5628,25505.0313
