measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8718,3044.48,685.1758,1869.0907,4173.7897,30.0074,42.9455,1.4527,1.1803,288.3731,139927.201
microtubule,2,3,2.5459,1826.486,668.1318,791.6478,3586.88,58.8798,41.5836,0.9533,2.3606,248.2855,120475.544
microtubule,3,3,1.83,3804.2874,757.5235,1558.88,5296.63,47.349,28.5547,0.7264,1.6797,345.7078,167747.705
microtubule,1,2,1.8718,2287.7001,465.3144,1602.9575,2945.9164,30.0074,42.9455,1.4527,1.1803,225.388,109364.963
microtubule,2,2,2.5459,2405.2935,294.3019,1772.7724,2998.4868,58.8798,41.5836,0.9533,2.3606,319.6974,155126.705
microtubule,3,2,1.83,3619.0319,525.1151,2856.7724,4474.7724,47.349,28.5547,0.7264,1.6797,332.5139,161345.64
background,1,3,1.8718,107.0775,30.083,27.5302,167.814,29.508,42.7639,1.4527,1.1803,34.1205,16556.2969
background,2,3,2.5459,82.0471,44.0702,-15.0575,214.88,59.5607,41.4928,0.9533,2.3606,43.3661,21042.5267
background,3,3,1.83,821.7183,268.9032,286.755,1326.015,47.1674,28.1915,0.7264,1.6797,93.6925,45462.3698
background,1,2,1.8718,1156.9767,674.1653,250.1508,2130.6291,29.508,42.7639,1.4527,1.1803,127.516,61874.582
background,2,2,2.5459,1690.9477,96.5406,1468.7724,1861.058,59.5607,41.4928,0.9533,2.3606,235.7831,114408.991
background,3,2,1.83,3625.7984,615.4089,2887.5124,4784.2724,47.1674,28.1915,0.7264,1.6797,333.0856,161623.064
