measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5716,941.0996,458.251,277.131,1916.914,18.1588,47.3036,2.406,0.9079,143.6477,69702.124
microtubule,2,3,2.1186,1564.5362,367.6685,570.9803,2056.9052,15.6619,44.489,1.4981,1.4981,180.5525,87609.4733
microtubule,3,3,2.3152,1055.0499,429.3972,345.9928,1759.8509,21.2004,45.0337,1.0895,2.0429,140.9991,68416.9792
microtubule,1,2,2.5716,292.3866,54.4603,175.2501,452.0704,18.1588,47.3036,2.406,0.9079,62.9724,30556.0807
microtubule,2,2,2.1186,319.4208,45.5229,207.4729,422.707,15.6619,44.489,1.4981,1.4981,54.7894,26585.4338
microtubule,3,2,2.3152,346.3838,56.8969,232.7306,458.5576,21.2004,45.0337,1.0895,2.0429,62.2447,30202.9619
background,1,3,2.5716,145.0853,53.8133,57.933,304.7447,18.3404,47.8483,2.406,0.9079,48.4993,23533.2948
background,2,3,2.1186,242.4771,65.2413,149.6287,425.2519,15.3896,44.8521,1.4981,1.4981,49.7715,24150.6385
background,3,3,2.3152,184.7904,68.1647,79.9547,391.9962,21.3819,45.2153,1.0895,2.0429,47.7371,23163.4809
background,1,2,2.5716,193.8749,43.0857,124.8027,325.4874,18.3404,47.8483,2.406,0.9079,51.1972,24842.405
background,2,2,2.1186,335.515,54.7004,173.2012,432.3315,15.3896,44.8521,1.4981,1.4981,56.3814,27357.9559
background,3,2,2.3152,342.3201,42.231,260.5576,424.3188,21.3819,45.2153,1.0895,2.0429,61.8092,29991.6505
