measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5005,1520.505,462.7281,613.8144,2347.76,26.7842,37.7248,0.1362,2.4968,205.3927,99662.6729
microtubule,2,3,2.151,1633.7169,256.8313,1124.8995,2490.8144,51.8433,18.068,0.2724,2.1337,187.2501,90859.3191
microtubule,3,3,2.556,1288.1907,619.2844,396.5695,3306.7207,27.1474,14.7086,0.8625,2.406,181.7705,88200.4473
microtubule,1,2,2.5005,705.7048,168.0103,411.0554,1058.4736,26.7842,37.7248,0.1362,2.4968,112.7123,54691.3456
microtubule,2,2,2.151,1546.6574,202.2838,1174.8608,1923.1373,51.8433,18.068,0.2724,2.1337,179.7994,87244.0215
microtubule,3,2,2.556,972.7556,274.1821,561.7267,1606.4818,27.1474,14.7086,0.8625,2.406,146.0955,70889.8738
background,1,3,2.5005,191.6237,75.9641,87.1462,389.3144,26.194,37.7702,0.1362,2.4968,52.0276,25245.3228
background,2,3,2.151,165.0699,23.8124,113.1016,223.9208,52.0703,17.0692,0.2724,2.1337,41.9683,20364.2659
background,3,3,2.556,146.7401,61.0701,62.6269,321.8144,27.6467,14.3454,0.8625,2.406,47.6841,23137.7649
background,1,2,2.5005,396.9954,195.4385,143.1418,766.1236,26.194,37.7702,0.1362,2.4968,77.0844,37403.6229
background,2,2,2.151,644.0827,83.0521,431.6906,795.8821,52.0703,17.0692,0.2724,2.1337,90.5147,43920.4361
background,3,2,2.556,354.5354,147.7351,186.6026,733.9715,27.6467,14.3454,0.8625,2.406,73.4731,35651.3222
