measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.588,1455.2117,559.0257,409.7332,2526.7037,79.036,62.4207,2.0429,1.5889,215.5716,104601.756
microtubule,2,3,2.7155,2539.3289,1504.033,820.7399,5736.8221,77.8557,53.8407,1.6797,2.1337,363.0101,176143.336
microtubule,3,3,1.6525,1372.2808,240.2725,824.7332,1754.7471,82.1684,56.5192,0.9987,1.3165,131.1961,63660.2611
microtubule,1,2,2.588,219.6597,31.7294,138.0397,298.6962,79.036,62.4207,2.0429,1.5889,62.4554,30305.2133
microtubule,2,2,2.7155,473.5351,86.3677,343.9407,656.3449,77.8557,53.8407,1.6797,2.1337,97.6014,47359.1225
microtubule,3,2,1.6525,243.8592,37.987,163.9292,324.9153,82.1684,56.5192,0.9987,1.3165,41.6875,20228.0201
background,1,3,2.588,147.0116,30.9926,77.1736,219.7083,78.8998,62.9201,2.0429,1.5889,59.2011,28726.1472
background,2,3,2.7155,174.3142,123.5315,12.1188,510.8754,79.6716,54.1585,1.6797,2.1337,65.6956,31877.4393
background,3,3,1.6525,136.305,34.8971,64.4539,196.1514,82.3954,56.8823,0.9987,1.3165,36.9498,17929.1573
background,1,2,2.588,157.6176,41.9623,48.7987,301.5129,78.8998,62.9201,2.0429,1.5889,55.0394,26706.7722
background,2,2,2.7155,375.0252,64.2178,277.6304,596.406,79.6716,54.1585,1.6797,2.1337,85.2174,41350.0239
background,3,2,1.6525,186.3538,60.2743,75.031,296.156,82.3954,56.8823,0.9987,1.3165,37.3026,18100.318
