measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.3294,2248.6082,344.8705,1407.1188,2897.8605,57.4725,52.2518,1.2711,1.9521,270.2172,131117.449
microtubule,2,3,3.0181,1162.5905,677.2262,170.3667,2618.0031,18.6127,48.3931,1.0895,2.8146,198.2084,96176.6058
microtubule,3,3,2.0108,1554.3698,646.9315,584.2014,3109.9225,43.5356,55.7928,0.9533,1.7705,169.4585,82226.2966
microtubule,1,2,2.3294,640.1131,87.9227,462.7735,854.1172,57.4725,52.2518,1.2711,1.9521,104.8648,50883.5145
microtubule,2,2,3.0181,186.3595,43.6176,111.9421,311.584,18.6127,48.3931,1.0895,2.8146,72.4604,35159.9588
microtubule,3,2,2.0108,1877.3362,266.1745,1493.584,2320.865,43.5356,55.7928,0.9533,1.7705,205.4879,99708.8502
background,1,3,2.3294,176.8696,57.2217,41.6188,286.4962,57.9719,52.2972,1.2711,1.9521,48.1979,23387.0392
background,2,3,3.0181,123.716,77.0433,2.1188,437.1188,18.3857,47.8483,1.0895,2.8146,54.7617,26572.0137
background,3,3,2.0108,254.03,66.6251,141.1188,381.2464,43.8988,55.929,0.9533,1.7705,48.8655,23711.0052
background,1,2,2.3294,409.1049,164.8131,172.385,749.584,57.9719,52.2972,1.2711,1.9521,80.1086,38871.088
background,2,2,3.0181,254.8116,94.3064,69.9587,415.3663,18.3857,47.8483,1.0895,2.8146,81.9122,39746.248
background,3,2,2.0108,1656.4327,195.0053,1250.9812,2141.834,43.8988,55.929,0.9533,1.7705,185.0014,89768.1902
