measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.9897,3100.5535,640.4875,1863.5213,4105.7156,34.0477,43.9896,1.7705,0.9079,311.9609,151372.707
microtubule,2,3,1.4843,2909.9128,473.6055,1901.2749,3826.2913,36.6353,47.9391,1.3619,0.5902,222.3456,107888.705
microtubule,3,3,2.5182,2708.9983,865.2729,693.7156,4214.5554,39.3137,46.9404,2.0883,1.4073,343.0289,166447.83
microtubule,1,2,1.9897,213.555,47.3877,145.0848,317.934,34.0477,43.9896,1.7705,0.9079,41.9851,20372.409
microtubule,2,2,1.4843,206.3102,33.9195,151.9064,307.3885,36.6353,47.9391,1.3619,0.5902,31.2144,15146.1652
microtubule,3,2,2.5182,251.7561,48.7181,137.2292,426.3845,39.3137,46.9404,2.0883,1.4073,56.6569,27491.5932
background,1,3,1.9897,281.7,41.3558,209.9264,366.5255,34.1385,44.4436,1.7705,0.9079,50.5416,24524.2996
background,2,3,1.4843,203.3973,52.5214,112.0944,350.2569,36.5899,47.4852,1.3619,0.5902,32.7003,15867.179
background,3,3,2.5182,228.4598,44.8334,102.0976,348.3288,38.542,47.2128,2.0883,1.4073,56.7518,27537.6777
background,1,2,1.9897,198.5595,47.6566,106.7894,326.3348,34.1385,44.4436,1.7705,0.9079,40.5944,19697.6095
background,2,2,1.4843,202.0904,21.4363,148.3348,243.934,36.5899,47.4852,1.3619,0.5902,30.9187,15002.6888
background,3,2,2.5182,203.2925,35.0932,104.6723,268.0573,38.542,47.2128,2.0883,1.4073,51.0637,24777.6329
