measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.8672,3535.5677,1652.2692,879.4261,7969.9753,34.4563,28.0099,2.633,1.1349,528.5586,256472.354
microtubule,2,3,2.305,2656.392,775.7471,975.6393,3965.6184,29.281,25.6039,1.9521,1.2257,335.2363,162666.651
microtubule,3,3,2.4531,3513.1589,1204.0562,1453.7427,6022.78,21.8359,26.875,2.4514,0.09079,451.69,219173.445
microtubule,1,2,2.8672,303.3528,174.8354,55.5124,865.8315,34.4563,28.0099,2.633,1.1349,74.5857,36191.1796
microtubule,2,2,2.305,170.735,57.4742,40.1055,274.9002,29.281,25.6039,1.9521,1.2257,46.3888,22509.211
microtubule,3,2,2.4531,250.8144,106.2971,48.5323,506.4211,21.8359,26.875,2.4514,0.09079,58.1419,28212.1852
background,1,3,2.8672,115.1509,46.0391,30.0802,238.4786,34.7286,27.6013,2.633,1.1349,77.4183,37565.6762
background,2,3,2.305,111.6173,38.1805,16.0012,181.0897,28.6908,25.8762,1.9521,1.2257,62.5237,30338.3669
background,3,3,2.4531,114.7044,40.7458,16.1872,206.6317,22.3353,26.3302,2.4514,0.09079,66.4808,32258.4444
background,1,2,2.8672,22.1213,22.6314,-43.4485,76.5353,34.7286,27.6013,2.633,1.1349,37.4923,18192.3642
background,2,2,2.305,11.9277,24.0297,-37.2662,71.7122,28.6908,25.8762,1.9521,1.2257,29.3701,14251.2282
background,3,2,2.4531,23.6824,30.9113,-54.2085,96.9767,22.3353,26.3302,2.4514,0.09079,32.3969,15719.9259
