measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.0181,983.3487,321.9742,483.3257,1886.8079,37.4524,18.5673,2.1791,2.0883,171.6178,83274.05
microtubule,2,3,2.3255,1379.0049,451.216,594.2955,2089.8831,32.3226,44.2166,1.8159,1.4527,175.5967,85204.7312
microtubule,3,3,2.2152,1293.9054,558.4556,505.225,2462.738,49.8004,39.6315,1.5435,1.5889,160.074,77672.6503
microtubule,1,2,3.0181,173.3605,45.4255,75.4111,260.7637,37.4524,18.5673,2.1791,2.0883,53.8814,26144.8787
microtubule,2,2,2.3255,201.3609,31.0977,133.604,270.6367,32.3226,44.2166,1.8159,1.4527,44.8191,21747.5714
microtubule,3,2,2.2152,156.5643,37.6471,97.9722,218.8993,49.8004,39.6315,1.5435,1.5889,38.4793,18671.2944
background,1,3,3.0181,191.5825,86.178,44.4524,471.6067,36.6807,18.2042,2.1791,2.0883,62.2915,30225.7135
background,2,3,2.3255,314.9726,107.4669,193.5581,623.4524,31.5509,45.1699,1.8159,1.4527,61.5689,29875.0499
background,3,3,2.2152,157.8579,64.0143,35.0617,287.9524,50.0274,40.4486,1.5435,1.5889,43.0111,20870.2755
background,1,2,3.0181,152.9347,47.7976,67.5985,267.4855,36.6807,18.2042,2.1791,2.0883,51.0611,24776.3553
background,2,2,2.3255,208.379,31.5741,153.7651,268.1626,31.5509,45.1699,1.8159,1.4527,45.5712,22112.5136
background,3,2,2.2152,130.8194,31.589,74.8673,210.2127,50.0274,40.4486,1.5435,1.5889,35.8264,17384.0495
