measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.6852,3014.9135,846.2646,1965.6944,4955.8294,37.634,56.4738,0.1362,1.6797,260.4727,126389.135
microtubule,2,3,1.7376,4237.2445,781.5415,3443.7825,6025.2103,57.2909,32.141,0.9533,1.4527,365.5713,177386.075
microtubule,3,3,1.704,5568.3302,1243.7523,3713.0774,8433.0565,35.909,2.7238,1.2711,1.1349,472.5563,229298.417
microtubule,1,2,1.6852,379.2852,66.7483,273.0861,543.2483,37.634,56.4738,0.1362,1.6797,51.9607,25212.8648
microtubule,2,2,1.7376,318.9053,37.125,218.7888,378.6697,57.2909,32.141,0.9533,1.4527,48.4751,23521.5416
microtubule,3,2,1.704,267.8064,75.6468,144.2763,411.0353,35.909,2.7238,1.2711,1.1349,44.368,21528.6868
background,1,3,1.6852,1353.1932,96.8761,1214.9715,1544.6606,37.3163,56.5192,0.1362,1.6797,130.3378,63243.7635
background,2,3,1.7376,1435.342,205.8999,1172.1689,2118.8836,57.7449,32.0956,0.9533,1.4527,140.3704,68111.8781
background,3,3,1.704,1623.7961,215.5114,1233.3836,2286.8836,35.5458,3.0416,1.2711,1.1349,155.5172,75461.589
background,1,2,1.6852,336.0939,28.5014,258.978,383.4983,37.3163,56.5192,0.1362,1.6797,48.5782,23571.5945
background,2,2,1.7376,278.5055,43.0572,214.4522,387.4813,57.7449,32.0956,0.9533,1.4527,45.228,21945.953
background,3,2,1.704,171.3668,33.3652,113.3151,238.1434,35.5458,3.0416,1.2711,1.1349,36.6168,17767.5414
