measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.1729,7346.4581,487.8863,6607.7592,8542.7934,23.4248,45.5785,2.9962,1.0441,1124.2813,545534.785
microtubule,2,3,2.4265,6386.2438,999.3872,5010.8008,8568.8696,22.9708,35.8636,0.7264,2.3152,748.2274,363062.208
microtubule,3,3,2.3192,4114.8778,871.8272,2838.541,5852.4751,51.0261,27.5559,1.4981,1.7705,477.1027,231504.425
microtubule,1,2,3.1729,10867.4324,1256.5318,8634.7444,12508.0383,23.4248,45.5785,2.9962,1.0441,1630.2788,791059.846
microtubule,2,2,2.4265,8951.9817,443.114,8303.8987,10108.3401,22.9708,35.8636,0.7264,2.3152,1026.7647,498216.812
microtubule,3,2,2.3192,2015.9476,297.6536,1365.7929,2649.7444,51.0261,27.5559,1.4981,1.7705,245.4313,119090.568
background,1,3,3.1729,2545.0841,268.0423,2101.4807,3240.9038,23.4248,45.9417,2.9962,1.0441,421.7326,204637.229
background,2,3,2.4265,1277.2918,271.5035,996.5406,2188.3696,22.6077,35.8182,0.7264,2.3152,179.665,87178.7991
background,3,3,2.3192,549.2036,118.79,321.5962,827.8419,51.5709,27.5559,1.4981,1.7705,94.9846,46089.3667
background,1,2,3.1729,4458.5591,377.8547,3324.646,5016.9509,23.4248,45.9417,2.9962,1.0441,692.5169,336029.843
background,2,2,2.4265,2222.6138,264.2724,1867.6045,3011.7444,22.6077,35.8182,0.7264,2.3152,277.8703,134830.948
background,3,2,2.3192,629.9611,177.3773,358.3568,1073.4849,51.5709,27.5559,1.4981,1.7705,96.901,47019.27
