measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.4544,829.1491,242.8695,377.4863,1347.8551,21.3365,27.2381,0.681,3.4048,184.3592,89456.5913
microtubule,2,3,2.5752,2464.4027,1445.1918,832.4713,5078.6057,21.2458,33.9115,2.3606,1.0441,334.3315,162227.594
microtubule,3,3,2.6968,1678.352,773.8857,472.8586,3348.4311,42.4915,56.5192,0.4086,2.6784,248.6628,120658.61
microtubule,1,2,3.4544,170.9147,40.3714,86.5316,291.0215,21.3365,27.2381,0.681,3.4048,72.029,34950.5967
microtubule,2,2,2.5752,327.4783,110.0879,139.6775,578.369,21.2458,33.9115,2.3606,1.0441,72.9698,35407.1129
microtubule,3,2,2.6968,430.2644,58.6184,309.8663,532.8361,42.4915,56.5192,0.4086,2.6784,88.1958,42795.2157
background,1,3,3.4544,30.2107,42.2907,-36.827,127.4084,21.8813,27.0112,0.681,3.4048,57.5775,27938.3356
background,2,3,2.5752,35.8081,48.233,-35.9643,156.8698,19.4299,33.9569,2.3606,1.0441,44.0392,21369.11
background,3,3,2.6968,365.9001,129.443,181.5546,756.9378,42.3553,57.8357,0.4086,2.6784,86.3745,41911.4913
background,1,2,3.4544,173.1649,49.1737,87.9,314.7384,21.8813,27.0112,0.681,3.4048,72.386,35123.8674
background,2,2,2.5752,141.0982,82.4311,1.249,275.1114,19.4299,33.9569,2.3606,1.0441,50.6916,24597.0674
background,3,2,2.6968,466.1542,47.8988,364.5156,583.0352,42.3553,57.8357,0.4086,2.6784,92.6336,44948.6016
