measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5268,4300.8887,479.9301,2791.1088,5122.6049,38.6782,37.7702,0.7717,2.406,547.2674,265550.455
microtubule,2,3,2.3312,6655.7661,828.9754,5401.7558,9445.1088,37.5886,43.9442,0.2724,2.3152,751.6236,364710.178
microtubule,3,3,2.351,7695.7222,801.8215,6296.9467,9131.2563,27.4197,55.5204,2.3152,0.4086,879.6688,426841.513
microtubule,1,2,2.5268,13222.0226,911.6469,11520.6578,15044.9127,38.6782,37.7702,0.7717,2.406,1694.1305,822042.563
microtubule,2,2,2.3312,15183.2232,0,15183.2232,15183.2232,37.5886,43.9442,0.2724,2.3152,1755.696,851916
microtubule,3,2,2.351,14456.8659,797.4611,12491.3951,15183.2232,27.4197,55.5204,2.3152,0.4086,1710.1219,829802.065
background,1,3,2.5268,333.9159,129.9552,209.6802,991.6088,39.0867,37.4524,0.7717,2.406,81.2667,39433.0067
background,2,3,2.3312,712.718,182.9901,505.9323,1303.1088,37.9064,43.9442,0.2724,2.3152,114.7326,55671.6764
background,3,3,2.351,1022.9875,197.2662,707.3843,1341.4309,27.2835,55.929,2.3152,0.4086,150.8287,73186.5714
background,1,2,2.5268,5397.5571,702.1772,4179.1485,6916.2691,39.0867,37.4524,0.7717,2.406,774.9896,376048.033
background,2,2,2.3312,7148.4811,1441.8074,5636.7525,11074.7232,37.9064,43.9442,0.2724,2.3152,894.6471,434109.41
background,3,2,2.351,2713.4852,598.8128,1697.9732,3655.3419,27.2835,55.929,2.3152,0.4086,427.4323,207402.886
