measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.6846,1073.2324,524.4575,177.6968,2418.707,5.3114,33.6391,2.5422,0.8625,166.789,80930.9752
microtubule,2,3,3.0181,1319.9804,629.8535,296.8539,2613.1846,6.2194,4.9029,1.0895,2.8146,220.3184,106905.036
microtubule,3,3,3.3606,902.8462,299.5276,301.3083,1603.1769,54.0223,19.9746,2.633,2.0883,182.1503,88384.7523
microtubule,1,2,2.6846,534.3297,91.2675,384.1096,709.5876,5.3114,33.6391,2.5422,0.8625,98.8903,47984.5255
microtubule,2,2,3.0181,655.1268,128.4889,446.4664,975.0918,6.2194,4.9029,1.0895,2.8146,127.107,61676.1265
microtubule,3,2,3.3606,869.3855,114.5765,641.9616,1095.5795,54.0223,19.9746,2.633,2.0883,175.4011,85109.8456
background,1,3,2.6846,91.869,53.9735,-6.2736,283.8904,5.0845,34.1839,2.5422,0.8625,45.4407,22049.1692
background,2,3,3.0181,80.1378,39.7577,-34.6172,207.3938,5.7654,4.3581,1.0895,2.8146,49.1223,23835.584
background,3,3,3.3606,184.3013,160.3377,36.8613,1032.3828,53.9315,19.4299,2.633,2.0883,71.0877,34493.8891
background,1,2,2.6846,522.1004,133.954,255.0701,741.1097,5.0845,34.1839,2.5422,0.8625,97.3781,47250.7691
background,2,2,3.0181,704.3684,77.6614,496.4829,860.9567,5.7654,4.3581,1.0895,2.8146,133.9063,64975.3112
background,3,2,3.3606,757.6535,134.9639,511.4152,1046.1815,53.9315,19.4299,2.633,2.0883,158.1312,76729.9445
