measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.9054,1973.2776,692.0631,937.8776,3264.8776,17.2962,25.7854,2.9054,0,311.37,151086
microtubule,2,3,2.3157,2273.3678,592.9722,968.0345,3306.7206,4.4943,29.4172,2.3152,0.0454,281.2554,136473.49
microtubule,3,3,3.642,2269.2764,1119.6355,485.7776,4420.3024,62.6931,24.0604,3.6318,0.2724,437.4264,212252.3
microtubule,1,2,2.9054,411.2416,77.5058,230.8416,564.8416,17.2962,25.7854,2.9054,0,95.2971,46241
microtubule,2,2,2.3157,264.7334,53.0036,125.3122,396.5279,4.4943,29.4172,2.3152,0.0454,60.537,29374.3724
microtubule,3,2,3.642,124.1715,50.5032,18.2416,239.9416,62.6931,24.0604,3.6318,0.2724,70.8339,34370.7249
background,1,3,2.9054,208.4007,69.9677,58.8776,367.8776,17.2962,25.4223,2.9054,0,74.9521,36369
background,2,3,2.3157,190.8634,47.343,114.7011,303.9021,4.5851,29.8258,2.3152,0.0454,58.0823,28183.2599
background,3,3,3.642,539.0109,199.54,124.4276,1072.7776,62.6931,24.3327,3.6318,0.2724,148.591,72100.8002
background,1,2,2.9054,417.8724,67.9483,243.8416,579.8416,17.2962,25.4223,2.9054,0,96.1854,46672
background,2,2,2.3157,274.2977,37.6954,192.6651,343.5033,4.5851,29.8258,2.3152,0.0454,61.562,29871.7155
background,3,2,3.642,134.7848,53.0225,-38.0084,256.2916,62.6931,24.3327,3.6318,0.2724,72.6056,35230.4001
