measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.099,1987.3867,416.6744,1056.3581,3065.7267,51.1623,32.9128,1.6343,2.633,322.8141,156639.016
microtubule,2,3,2.2861,5008.6387,1659.8343,2012.1759,8373.8156,27.8283,34.6832,0.2724,2.2698,556.1499,269860.52
microtubule,3,3,2.1394,2065.4751,654.7291,886.2274,3326.9757,27.2835,24.3781,0.6356,2.0429,232.291,112714.515
microtubule,1,2,3.099,94.5793,29.0197,32.8152,174.6007,51.1623,32.9128,1.6343,2.633,48.7777,23668.3842
microtubule,2,2,2.2861,332.3263,146.8718,135.3592,680.7592,27.8283,34.6832,0.2724,2.2698,61.0414,29619.12
microtubule,3,2,2.1394,104.9432,31.6973,43.5592,158.5592,27.2835,24.3781,0.6356,2.0429,34.9575,16962.4324
background,1,3,3.099,251.4375,83.4023,107.019,468.5916,51.5255,32.7766,1.6343,2.633,75.961,36858.5223
background,2,3,2.2861,622.7784,146.8396,420.256,971.256,27.4197,34.6832,0.2724,2.2698,95.1748,46181.64
background,3,3,2.1394,274.6634,62.0861,182.2012,447.4276,26.7388,24.6959,0.6356,2.0429,55.14,26755.5565
background,1,2,3.099,68.8882,22.8631,19.5592,116.5592,51.5255,32.7766,1.6343,2.633,45.1244,21895.699
background,2,2,2.2861,142.6502,46.9524,49.9592,238.9592,27.4197,34.6832,0.2724,2.2698,41.1056,19945.64
background,3,2,2.1394,58.6165,31.9837,-3.0574,126.7803,26.7388,24.6959,0.6356,2.0429,30.3748,14738.7508
