measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,3.1347,928.5332,290.4534,413.0745,1687.7412,28.9632,37.2255,0.5448,3.087,169.6216,82305.4368
microtubule,2,3,2.305,2109.6572,237.4748,1652.0918,2640.7412,32.4588,46.8496,1.9521,1.2257,252.5806,122559.634
microtubule,3,3,1.8882,1097.1202,241.9052,746.3285,1927.7412,32.0956,51.6163,1.6797,0.8625,119.1359,57808.2985
microtubule,1,2,3.1347,241.9809,117.2945,93.3915,699.2604,28.9632,37.2255,0.5448,3.087,74.6872,36240.4334
microtubule,2,2,2.305,1774.3408,254.0834,1357.5926,2498.2165,32.4588,46.8496,1.9521,1.2257,219.6983,106604.182
microtubule,3,2,1.8882,1141.4961,512.4648,241.592,2439.2604,32.0956,51.6163,1.6797,0.8625,125.5923,60941.134
background,1,3,3.1347,91.768,26.1725,32.2043,164.2963,29.6442,37.0893,0.5448,3.087,48.9085,23731.8784
background,2,3,2.305,586.5793,229.6219,347.7412,1013.7078,32.595,47.122,1.9521,1.2257,89.3589,43359.5791
background,3,3,1.8882,104.7498,51.88,45.2446,290.9912,31.914,51.1169,1.6797,0.8625,31.1942,15136.3702
background,1,2,3.1347,149.4212,33.0397,61.5723,239.6038,29.6442,37.0893,0.5448,3.087,61.3344,29761.2564
background,2,2,2.305,551.5846,138.6462,400.9524,925.8487,32.595,47.122,1.9521,1.2257,88.6608,43020.8558
background,3,2,1.8882,193.3682,46.967,112.5614,296.0104,31.914,51.1169,1.6797,0.8625,41.5713,20171.6354
