measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5463,1332.2596,546.961,393.0172,2544.4972,30.9153,15.8889,0.4994,2.4968,191.6222,92980.8177
microtubule,2,3,2.0986,783.7892,306.6943,234.0654,1374.2687,31.4147,14.3908,1.3165,1.6343,104.8787,50890.2825
microtubule,3,3,2.5005,1495.1834,756.9008,587.0354,3434.3807,22.3807,34.2293,0.1362,2.4968,207.0634,100473.309
microtubule,1,2,2.5463,124.23,55.5616,6.2779,254.694,30.9153,15.8889,0.4994,2.4968,44.8191,21747.5545
microtubule,2,2,2.0986,97.8297,37.6407,9.2479,178.9208,31.4147,14.3908,1.3165,1.6343,34.3989,16691.3762
microtubule,3,2,2.5005,177.5684,42.1631,90.0758,280.3304,22.3807,34.2293,0.1362,2.4968,50.1885,24352.9637
background,1,3,2.5463,154.5452,92.8337,63.4085,498.0456,30.5521,15.8889,0.4994,2.4968,53.276,25851.0988
background,2,3,2.0986,153.1348,59.1194,70.2214,341.6164,31.2331,14.1184,1.3165,1.6343,43.7927,21249.5284
background,3,3,2.5005,153.6416,53.3304,22.0172,263.9444,21.9267,34.2293,0.1362,2.4968,52.237,25346.9636
background,1,2,2.5463,109.3902,27.8149,56.3828,181.6628,30.5521,15.8889,0.4994,2.4968,43.0759,20901.6856
background,2,2,2.0986,89.532,30.392,31.1779,158.3329,31.2331,14.1184,1.3165,1.6343,33.5952,16301.3847
background,3,2,2.5005,93.2862,35.8041,15.494,167.0395,21.9267,34.2293,0.1362,2.4968,40.4616,19633.1636
